Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
11846421c28ce2aa,4,FAIL,14,399.46,None
2a0e2b1240764998,4,FAIL,13,61.59,start/end
577d6771b88eca36,3,FAIL,7,1259.95,start/end
9c31840855436adc,5,FAIL,37,260.49,start/end
495da6f2a1c1f750,5,FAIL,3,315.19,start/end
544628c3b3077982,5,FAIL,13,134.30,start/end
95bd7bebb5849554,2,FAIL,2,52.35,start/end
5daa7098e5e15b8a,3,FAIL,19,193.01,start/end
2d360e53c1cbf48e,2,FAIL,2,125.39,start/end
ad210a7535f9228a,3,PASS,2,1252.41,None
4d1f8e4f341d8ba,2,FAIL,1,1284.11,start/end
c0bf87685a69078a,2,FAIL,15,192.72,start/end
e155b38ad467ae03,5,FAIL,1,215.46,start/end
525f7011d139f68e,1,FAIL,4,60.68,start/end
85ace8079f2972ab,3,FAIL,1,204.52,start/end
d79be6059dc29292,2,FAIL,11,404.61,start/end
bc2d315cd19b8b76,3,FAIL,20,1300.08,start/end
336018fab47f526a,2,FAIL,15,179.64,start/end
9a0559017cacdd9c,1,FAIL,7,151.58,start/end
5d4260bea3b7d613,1,FAIL,9,181.11,start/end
14738c1f0e0cf17e,2,FAIL,5,173.79,start/end
23f41583d9fe02ee,2,FAIL,15,1252.18,start/end
58acf96418610e19,5,FAIL,16,131.04,"start/end, rules"
624d40ea5ad58707,2,FAIL,13,173.98,start/end
9ec88d42d75e54fd,3,FAIL,1,105.20,start/end
476e3c927a845ee2,3,FAIL,1,184.04,start/end
664bfd4472be694f,2,FAIL,1,139.26,start/end
caa32446dc7ead46,2,FAIL,19,318.43,"start/end, rules"
4fda11641a1a910d,2,FAIL,25,155.42,start/end
3e3df50762cc36ec,5,FAIL,13,142.35,start/end
25d54c7266e20657,1,FAIL,19,1340.49,"start/end, rules"
6989cd6ab3949a4f,3,FAIL,8,92.81,start/end
590618124bd8505f,1,FAIL,1,1241.85,start/end
a467089dbb60a183,2,FAIL,15,147.82,start/end
d7085f61b66ce173,3,FAIL,17,382.44,start/end
f435579761647ddf,3,FAIL,12,175.54,None
feae5b1edd06f1d8,3,FAIL,17,172.19,start/end
d68b4a78a6f0565e,4,FAIL,6,108.47,start/end
4aef1ec8290c118,3,FAIL,14,199.60,start/end
274e23e5326cd99e,3,FAIL,17,73.75,start/end
cea6e767c4288aaa,5,FAIL,13,1265.86,start/end
a4c2176205e2a4a2,5,FAIL,6,209.93,start/end
a3e158fe8036aa90,1,FAIL,8,179.17,None
98325269e7bc1977,2,FAIL,17,303.21,start/end
8dc55e8d130ea293,3,FAIL,2,423.22,start/end
e090440b02df7219,3,FAIL,17,148.40,start/end
f758efc83c595b04,3,FAIL,12,164.95,start/end
ac7626649901d917,5,FAIL,17,269.64,start/end
cb28e0534aa0b063,2,FAIL,4,253.16,start/end
b7b14b2fbd23c24b,1,FAIL,9,186.17,start/end
f7c670905617d0e2,3,FAIL,12,39.90,None
cc060a01c6f06fab,1,FAIL,30,1251.93,"start/end, intersecting"
a8a6d541abcb65e9,5,FAIL,15,130.35,start/end
703d0229f69d6415,5,FAIL,6,310.06,None
608f0139a3c6e1de,3,FAIL,9,151.15,start/end
83e85cc51ea9b2fb,5,FAIL,4,91.83,start/end
899bbb366dc44689,3,FAIL,11,1294.51,"start/end, disconnected"
c8b18eeabcd973f1,1,FAIL,15,190.04,start/end
da30abc42943f24c,3,FAIL,9,126.84,start/end
e399bce353272491,5,FAIL,3,144.19,start/end
7306458c0105872e,5,FAIL,9,164.35,start/end
e605eb2515ac4bfe,5,FAIL,9,293.31,None
2f52e830064190c4,1,FAIL,11,4849.99,start/end
226fd6aa76fd90b5,3,FAIL,13,117.86,start/end
70bb35cbdc82f22d,4,FAIL,1,3669.97,start/end
c92372bd94215032,3,FAIL,23,87.12,"start/end, rules"
7490b794631b985e,5,FAIL,10,206.19,start/end
