Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
1ef0bc42f42911b,5,FAIL,18,963.37,rules
c94de1c651355827,3,FAIL,0,607.64,"start/end, disconnected, intersecting, rules"
5faeb260f219d74a,3,FAIL,26,762.61,rules
f50e2570d6d028f4,3,FAIL,20,713.10,rules
8c2ad5e4cfbbc016,4,FAIL,33,1396.45,rules
dea5ab3b33019569,4,FAIL,18,1515.15,rules
22f2c48bcc4ce64f,2,FAIL,0,615.09,"start/end, disconnected, intersecting, rules"
6be507c084e691cb,2,FAIL,0,738.06,"start/end, disconnected, intersecting, rules"
7952d255b6ea209c,4,FAIL,37,989.15,"disconnected, intersecting, rules"
ebcbfd4fa2867c42,2,FAIL,25,679.10,"intersecting, rules"
3a6ba4ffd84fc4c1,5,FAIL,18,1111.19,rules
93a638921305725f,4,FAIL,0,822.69,"start/end, disconnected, intersecting, rules"
8ea34b6d23b4761e,2,FAIL,19,587.29,rules
88fa0972b417c260,5,FAIL,0,1026.03,"start/end, disconnected, intersecting, rules"
6eab214d450d4dbe,4,FAIL,0,702.48,"start/end, disconnected, intersecting, rules"
66af5fa2c849be82,4,FAIL,15,716.14,rules
3b9f7395fef14327,5,FAIL,45,957.64,rules
f8999f1ddbc4e969,2,FAIL,18,991.12,rules
8d5f970e2d32d4eb,3,FAIL,0,545.52,"start/end, disconnected, intersecting, rules"
2ba08168d4f94e2f,3,FAIL,0,878.44,"start/end, disconnected, intersecting, rules"
442360e781344ca6,3,FAIL,31,1085.61,rules
293100f44e836546,3,FAIL,11,591.74,None
4d7a1a66baaf63ae,2,FAIL,31,467.42,"intersecting, rules"
f6b6da2cfd79bf8d,4,FAIL,0,740.64,"start/end, disconnected, intersecting, rules"
f92812f4de72ff65,2,FAIL,22,546.42,rules
6309fe9234408d09,3,FAIL,12,1391.00,None
fcddbcaebe33803e,5,FAIL,0,723.56,"start/end, disconnected, intersecting, rules"
51464a9c8a314377,5,FAIL,22,969.51,rules
a4bf7550aba66cda,1,FAIL,19,733.18,rules
a022c119975a7c52,3,FAIL,0,861.74,"start/end, disconnected, intersecting, rules"
1a068875a3e6faef,2,FAIL,0,755.53,"start/end, disconnected, intersecting, rules"
4fe157e88b75d1c6,4,FAIL,17,980.13,rules
39e018c085e923c6,4,FAIL,0,551.18,"start/end, disconnected, intersecting, rules"
f8e018c187532e55,2,FAIL,0,538.20,"start/end, disconnected, intersecting, rules"
209102523fe9cb33,3,FAIL,0,605.00,"start/end, disconnected, intersecting, rules"
1a54d6e78eb31f57,3,FAIL,17,567.63,rules
9725866ac2281eec,4,FAIL,17,743.30,rules
6bd50bbc57f0da07,3,FAIL,28,1012.68,rules
dee9e7fb15309f84,2,FAIL,13,529.94,rules
86902220d12d703f,4,FAIL,0,387.58,"start/end, disconnected, intersecting, rules"
4eb57609ef1ee631,1,FAIL,21,491.21,rules
2f79e45518965eb9,4,FAIL,0,447.73,"start/end, disconnected, intersecting, rules"
56d5533533454616,4,FAIL,0,941.02,"start/end, disconnected, intersecting, rules"
49e1d44abd319766,5,FAIL,7,621.35,rules
b4236ee204ca4ebd,1,FAIL,14,514.29,rules
bd50007a27ec4c42,5,FAIL,0,779.86,"start/end, disconnected, intersecting, rules"
46e5ace860a947c,5,FAIL,26,1348.70,rules
65de230f331a4c45,3,FAIL,0,638.47,"start/end, disconnected, intersecting, rules"
208cf4346af75ddb,1,FAIL,0,859.39,"start/end, disconnected, intersecting, rules"
90fd5c8fc5c892bc,2,FAIL,0,599.17,"start/end, disconnected, intersecting, rules"
451e601ab40d68ce,3,FAIL,3,585.58,None
c57d2afd719e3f0a,2,FAIL,0,938.60,"start/end, disconnected, intersecting, rules"
788033d48bdb93a4,2,FAIL,0,769.40,"start/end, disconnected, intersecting, rules"
1ea856e2b1a1fe37,2,FAIL,9,435.48,rules
ce2b4e5ce355a816,1,FAIL,0,509.89,"start/end, disconnected, intersecting, rules"
a8367944d1ed9ac,5,FAIL,11,876.84,rules
afa4e2bcc5412771,2,FAIL,11,631.25,None
fe0ba1ad7aff48c5,1,FAIL,9,809.77,rules
e776bbdf9faf8a36,3,FAIL,12,1020.29,None
1b3d9f4f52d85b56,2,FAIL,0,692.78,"start/end, disconnected, intersecting, rules"
b142fbbeb41041b7,5,FAIL,0,918.58,"start/end, disconnected, intersecting, rules"
5f53135de8b1954a,2,FAIL,0,932.50,"start/end, disconnected, intersecting, rules"
62c72bfb2683d204,5,FAIL,0,1022.27,"start/end, disconnected, intersecting, rules"
6f9050409662ade1,1,FAIL,21,436.97,rules
5ad45782c4d247fd,3,FAIL,10,621.75,rules
ad84c6fc0204a477,2,FAIL,25,481.07,rules
6f26802c8e80c94b,2,FAIL,0,635.02,"start/end, disconnected, intersecting, rules"
2a959752e36b0310,3,FAIL,33,939.34,rules
8ce6a69f4a2bf7f8,1,FAIL,20,551.48,"intersecting, rules"
